Lexeme	WC	Flexion
sikasserpoq	V	(no generation)
sikataavoq	V	(no generation)
sikata¦q	N	–p, –t
sikatarsunni	N	–p, –t
sikatsippaa	V	(no generation)
sikatsi¦ppoq	V	–nngilaq
sikatsitsit	N	–ip, –it
sikatsitsivi¦k	N	–up, –it
sikatsitsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
sikatsitsivoq	V	(no generation)
sikattuinnaavoq	V	(no generation)
sikiffigaa	V	(no generation)
sikikkiartorpoq	V	(no generation)
sikilingi	N	–p, –t
sikimmallappoq	V	(no generation)
sikingaartitsivoq	V	(no generation)
sikingas¦oq	N	–up, –ut
sikingatitsivoq	V	(no generation)
sikingavallaarpoq	V	(no generation)
sikingavoq	V	(no generation)
sikippoq	V	(no generation)
sikisaarfigaa	V	(no generation)
sikisaarpoq	V	(no generation)
sikisarpoq	V	(no generation)
sikisoorpoq	V	(no generation)
sikitsippaa	V	(no generation)
sikittoorpoq	V	(no generation)
sikivoq	V	(no generation)
sikkarpaa	V	(no generation)
sikkerluarpoq	V	(no generation)
sikkerne¦q	N	–rup, –rit
sikkerpoq	V	(no generation)
sikker¦soq	N	{–sup, –tup}, {–sut, –tut}
sikkersunippoq	V	(no generation)
sikkersussanippoq	V	(no generation)
sikker¦sussaq	N	{–sussap, –tussap}, {–sussat, –tussat}
sikkeruarpoq	V	(no generation)
sikkerulavoq	V	(no generation)
sikkiarpoq	V	(no generation)
sikkigilluinnarpoq	V	(no generation)
sikkigippoq	V	(no generation)
sikkigissarpaa	V	(no generation)
sikkilerne¦q	N	–rup, –rit
sikkilerpoq	V	(no generation)
sikkilert¦oq	N	–up, –ut
sikkiler¦toq	N	{–sup, –tup}, {–sut, –tut}
sikkili	N	–p, –t
sikkilluppoq	V	(no generation)
sikkisaanngilaq	V	(no generation)
sikkisaanngits¦oq	N	–up, –ut
sikkisaarpoq	V	(no generation)
sikkisaarunnaarpoq	V	(no generation)
sikkivigaa	V	(no generation)
sikkivigisaavoq	V	(no generation)
sikkivigisa¦q	N	–p, –t
sikkorippoq	V	(no generation)
sikkorissaarpoq	V	(no generation)
sikkorlukkunnaarpoq	V	(no generation)
sikkorluppoq	V	(no generation)
sikkorluttuarpoq	V	(no generation)
sikkukkiartorpaa	V	(no generation)
sikkuppaa	V	(no generation)
sikkuppoq	V	(no generation)
sikkussaavoq	V	(no generation)
sikkussa¦q	N	–p, –t
sikkuta¦k	N	–ap, –at
sikkutappoq	V	(no generation)
sikkutivippaa	V	(no generation)
sikoqannginnersa¦q	N	–p, –t
sikoqanngits¦oq	N	–up, –ut
sikorasaa¦q	N	–p, –t
sikorlaa¦q	N	–p, –t
sikorneqattaarpoq	V	(no generation)
sikornerpoq	V	(no generation)
sikornersart¦oq	N	–up, –ut
sikornersippaa	V	(no generation)
sikorpalaarpaa	V	(no generation)
sikorpalaarpoq	V	(no generation)
sikorsu¦aq	N	–up, –it
sikorsuarsiorpoq	V	(no generation)
sikorsuatsia¦q	N	–ap, –at
sikorsuatsia¦q	N	–p, –t
sikorsuit	N, pl.	-
siku	N	–p, –t
sikualuit	N, pl.	-
sikuanippoq	V	(no generation)
sikua¦q	N	–p, –t
sikuarlaa¦q	N	–p, –t
sikuarpaa	V	(no generation)
sikuarpoq	V	(no generation)
sikuarsiorpoq	V	(no generation)
sikuerpaa	V	(no generation)
sikuerpoq	V	(no generation)
sikuersarpaa	V	(no generation)
sikuersimavoq	V	(no generation)
sikuersoorpoq	V	(no generation)
sikuerukkiartorpoq	V	(no generation)
sikueruppoq	V	(no generation)
sikuerussivaa	V	(no generation)
sikugajuppoq	V	(no generation)
sikugasaa¦q	N	–p, –t
sikugasaarsiorpoq	V	(no generation)
siku¦iaaneq	N	{–ajaanerup, –iaanerup}, {–ajaanerit, –iaanerit}
sikuiuippoq	V	(no generation)
Sikuiuits¦oq	N	–up, –ut
Sikuiuits¦oq	Prop	–up
sikuiuits¦oq	N	–up, –ut
sikuiuitsoqarfi¦k	N	–up, –it
sikuiuitsormi¦oq	N	–up, –ut
sikuiuitsumii¦ppoq	V	–nngilaq
sikujaarpoq	V	(no generation)
sikujuippoq	V	(no generation)
sikukkoorpoq	V	(no generation)
sikulaa¦q	N	–p, –t
sikulersorpaa	V	(no generation)
sikuliamii¦ppoq	V	–nngilaq
sikulia¦q	N	–p, –t
sikuliarpoq	V	(no generation)
sikuliorpoq	V	(no generation)
sikullerpoq	V	(no generation)
sikulliuppaa	V	(no generation)
sikum¦ineq	N	–ernup, –ernit
sikunarpoq	V	(no generation)
sikunnaa¦q	N	–p, –t
sikusarpoq	V	(no generation)
sikusia¦q	N	–p, –t
sikusimas¦oq	N	–up, –ut
sikusiorajuppoq	V	(no generation)
sikusiorne¦q	N	–rup, –rit
sikusiorpoq	V	(no generation)
sikusiortaannarpoq	V	(no generation)
sikusserpoq	V	(no generation)
sikussersorsuuvoq	V	(no generation)
sikusuippoq	V	(no generation)
sikut¦aq	N	{–ap, –tap}, {–at, –tat}
sikutserpoq	V	(no generation)
sikuusartuunngits¦oq	N	–up, –ut
sikuuvoq	V	(no generation)
sikuvoq	V	(no generation)
sila	N	–p
silaalooqaaq	V	(no generation)
silaalukassa¦k	N	–ap, –at
silaalunngu¦aq	N	–up, –it
silaaluuvoq	V	(no generation)
silaannaarpoq	V	(no generation)
silaannaaruppoq	V	(no generation)
silaannaaruttoorpoq	V	(no generation)
silaannaavoq	V	(no generation)
silaannakkoorne¦q	N	–rup, –rit
silaannaliorne¦q	N	–rup, –rit
silaannalunne¦q	N	–rup, –rit
silaannaluppoq	V	(no generation)
silaannalutt¦oq	N	–up, –ut
silaanna¦q	N	–ap, –at
silaannaqanngits¦oq	N	–up, –ut
silaannarippoq	V	(no generation)
silaannarissaat	N	–ip, –it
silaannari¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
silaannarissaavoq	V	(no generation)
silaannarissagaanngits¦oq	N	–up, –ut
silaannarissa¦gaq	N	–kkap
silaannarissa¦gaq	N	–kkap, –kkat
silaannarissarpoq	V	(no generation)
silaannarmii¦ppoq	V	–nngilaq
silaannarsualiartaat	N	–ip, –it
silaannarsualiartart¦oq	N	–up, –ut
silaannarsua¦q	N	–ap, –at
silaannarsu¦aq	N	–up, –it
silaannarta¦q	N	–p, –t
silaappallaaqaaq	V	(no generation)
silaappoq	V	(no generation)
silaa¦raq	N	–qqap
silaarsaat	N	–ip, –it
silaarsorajuppoq	V	(no generation)
silaarsorpoq	V	(no generation)
silaarunnart¦oq	N	–up, –ut
silaarunne¦q	N	–rup, –rit
silaaruppoq	V	(no generation)
silaarusimavoq	V	(no generation)
silaarutaasarne¦q	N	–rup, –rit
silaarutaasarpoq	V	(no generation)
silaarutt¦oq	N	–up, –ut
silaaseriffigaa	V	(no generation)
silaaserillaqqippoq	V	(no generation)
silaaserine¦q	N	–rup, –rit
silaa¦serineq	N	{–serinerup, –tilerinerup}, {–serinerit, –tilerinerit}
silaaserinert¦ooq	N	–uup, –uut
silaa¦serinertooq	N	{–serinertuup, –tilerinertuup}, {–serinertuut, –tilerinertuut}
silaaseriumat¦ooq	N	–uup, –uut
silaa¦seriumatooq	N	{–seriumatuup, –tileriumatuup}
silaaserivallaaqaaq	V	(no generation)
silaaserivoq	V	(no generation)
silaats¦oq	N	–up, –ut
silagaa	V	(no generation)
silagillarpoq	V	(no generation)
silagilluarpaa	V	(no generation)
silaginiarpaa	V	(no generation)
silaginnguarpoq	V	(no generation)
silagippoq	V	(no generation)
silagissiorpoq	V	(no generation)
silagissivoq	V	(no generation)
silakasi¦k	N	–up, –it
silakilliorpoq	V	(no generation)
silakippoq	V	(no generation)
silakisaarpoq	V	(no generation)
silakullerajuppoq	V	(no generation)
silakullerpoq	V	(no generation)
silakulu¦k	N	–up, –it
silal¦ik	N	{–iup, –lip, –lup}, –lit
silalisimavoq	V	(no generation)
silalivippoq	V	(no generation)
silalivoq	V	(no generation)
silaluppoq	V	(no generation)
silamii¦ppoq	V	–nngilaq
silamiorpalunngits¦oq	N	–up, –ut
silamiu	N	–p
silamiu	N	–p, –t
silamiut	N, pl.	-
silammoorpoq	V	(no generation)
silammoortaannarpoq	V	(no generation)
silammukaappaa	V	(no generation)
silammukaassivoq	V	(no generation)
silammukarpoq	V	(no generation)
silanimma	Interj	(no generation)
silanngaarpoq	V	(no generation)
silanngajaarne¦q	N	–rup, –rit
silanngajaarpoq	V	(no generation)
silanngajaart¦oq	N	–up, –ut
silanngajaartuuvoq	V	(no generation)
silanngorpoq	V	(no generation)
silannisaanngilaq	V	(no generation)
silapalaa¦q	N	–p
silapalaa¦q	N	–p, –t
silapillerpoq	V	(no generation)
silapilu¦k	N	–up, –it
silapiluppoq	V	(no generation)
silappaarippoq	V	(no generation)
silapparippoq	V	(no generation)
silapparissaarpoq	V	(no generation)
silappeerpoq	V	(no generation)
silappeerunnaarpoq	V	(no generation)
silappippoq	V	(no generation)
silaqanngilaq	V	(no generation)
silaqanngits¦oq	N	–up, –ut
silaqanngitsorpallappoq	V	(no generation)
silaqarluanngilaq	V	(no generation)
silaqarluanngits¦oq	N	–up, –ut
silaqarluarpoq	V	(no generation)
silaqarluassu¦seq	N	–tsip, –tsit
silaqarpoq	V	(no generation)
silaqassaanngilaq	V	(no generation)
silaqassaanngits¦oq	N	–up, –ut
silaqassu¦seq	N	–tsip, –tsit
silaqinaqaaq	V	(no generation)
silaqivoq	V	(no generation)
silaqqippoq	V	(no generation)
silaqqukkiartorpoq	V	(no generation)
silaqquppaa	V	(no generation)
silaqquppoq	V	(no generation)
silaqqutsivoq	V	(no generation)
silarl¦eq	N	–iup, –iit
silarlerajuppoq	V	(no generation)
silarlerpaa¦q	N	–p, –t
silarlerpoq	V	(no generation)
silarlersaannarpoq	V	(no generation)
silarlu¦k	N	–up, –it
silarluppoq	V	(no generation)
silarlussiorpoq	V	(no generation)
silarsu¦aq	N	–up, –it
silarsuaqaraluanngilaq	V	(no generation)
silarsuarmiu	N	–p
silarsuarmiu	N	–p, –t
silarsuarmiunngorsaane¦q	N	–rup, –rit
silarsuarmiut	N, pl.	-
silasiorfeqarfi¦k	N	–up, –it
silasiorfi¦k	N	–up, –it
silasiorfik¦oq	N	–up, –ut
silasiorne¦q	N	–rup, –rit
silasiort¦oq	N	–up, –ut
silasiut	N	–ip, –it
silasivaa	V	(no generation)
silassa¦q	N	–p
silassarippoq	V	(no generation)
silasserivoq	V	(no generation)
silassorippoq	V	(no generation)
silassorissaarpoq	V	(no generation)
silassoriss¦oq	N	–up, –ut
silassori¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
silassorissu¦seq	N	–tsip, –tsit
silassorluppoq	V	(no generation)
silassorlutt¦oq	N	–up, –ut
silasunni¦ppoq	V	–nngilaq
silat	Interj	(no generation)
silataan¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
silataanii¦ppoq	V	–nngilaq
silatangerpaa	V	(no generation)
silatangersorpaa	V	(no generation)
silatangiaane¦q	N	–rup, –rit
silatangiaasarpoq	V	(no generation)
silatangiaasiorpoq	V	(no generation)
silatangiaat	N	–ip, –it
silatangiaavoq	V	(no generation)
silatangiuppoq	V	(no generation)
silatangiuttaannarpoq	V	(no generation)
silatanngueruppoq	V	(no generation)
silat¦ooq	N	–uup
silat¦ooq	N	–uup, –uut
silatoorsu¦aq	N	–up, –it
silatserpoq	V	(no generation)
silatsiala¦k	N	–ap, –at
silattangiarnaqaaq	V	(no generation)
silattangiarpoq	V	(no generation)
silattorpoq	V	(no generation)
silattorsaat	N	–ip, –it
silattorsaatigaa	V	(no generation)
silattorsarpaa	V	(no generation)
silattorsarpoq	V	(no generation)
silattorserpaa	V	(no generation)
silattuaqivoq	V	(no generation)
silattuleriallarpoq	V	(no generation)
silattuuppaa	V	(no generation)
silattuussivoq	V	(no generation)
silatusaarne¦q	N	–rup, –rit
silatusaarpoq	V	(no generation)
silatusaart¦oq	N	–up, –ut
sila¦tussuseq	N	{–tussutsip, –sussutsip}, {–tussutsit, –sussutsit}
silatuvoq	V	(no generation)
silavaappaa	V	(no generation)
silavarpoq	V	(no generation)
silavarterpoq	V	(no generation)
silerappaa	V	(no generation)
silerappoq	V	(no generation)
sileratsippaa	V	(no generation)
silerattaat	N	–ip, –it
silerattarpaa	V	(no generation)
silerattarpoq	V	(no generation)
silerikkiartorpoq	V	(no generation)
silerilluarpoq	V	(no generation)
silerippoq	V	(no generation)
siliavoq	V	(no generation)
siligaa	V	(no generation)
silinaagaavoq	V	(no generation)
silinaaqquppaa	V	(no generation)
silinaaqqussivoq	V	(no generation)
silinaarpaa	V	(no generation)
silippallaanngikkunarpoq	V	(no generation)
silippoq	V	(no generation)
silisaavoq	V	(no generation)
silisa¦q	N	–p, –t
silisivoq	V	(no generation)
silissiartorunnaarpoq	V	(no generation)
silissine¦q	N	–rup, –rit
silissisippaa	V	(no generation)
silissivoq	V	(no generation)
silissu¦seq	N	–tsip, –tsit
silitt¦oq	N	–up, –ut
silittorsuuvoq	V	(no generation)
silittukulla¦k	N	–ap, –at
silivaa	V	(no generation)
silivoq	V	(no generation)
sillajaa¦q	N	–p, –t
sillajaarsu¦aq	N	–up, –it
sillakulla¦k	N	–ap, –at
sillakullassu¦aq	N	–up, –it
silla¦q	N	–p, –t
sillarpaa	V	(no generation)
sillarsu¦aq	N	–up, –it
sillartaavoq	V	(no generation)
sillarta¦q	N	–p, –t
sill¦eq	N	–ip, –it
sillerpaa	V	(no generation)
sillersuivoq	V	(no generation)
sillimalluarpoq	V	(no generation)
sillimaniarne¦q	N	–rup, –rit
sillimareerpoq	V	(no generation)
sillimasaannarpoq	V	(no generation)
sillimas¦oq	N	–up, –ut
sillimavoq	V	(no generation)
sillimmarluarpoq	V	(no generation)
sillimmarpoq	V	(no generation)
sillimmarsarpoq	V	(no generation)
sillimmarterpoq	V	(no generation)
sillimma¦seeqatigiinneq	N	{–seeqatigiinnerup, –tileeqatigiinnerup}, {–seeqatigiinnerit, –tileeqatigiinnerit}
sillimmaserpaa	V	(no generation)
sillimmaserpoq	V	(no generation)
sillimma¦sersorpoq	V	–tilersunngilaq
sillimma¦sersugavik	N	{–sersugaviup, –tilersugaviup}, {–sersugaviit, –tilersugaviit}
sillimmasersuilerumane¦q	N	–rup, –rit
sillimma¦sersuilerumaneq	N	{–sersuilerumanerup, –sertuilerumanerup, –tilersuilerumanerup, –tilertuilerumanerup}, {–sersuilerumanerit, –sertuilerumanerit, –tilersuilerumanerit, –tilertuilerumanerit}
sillimma¦sersuiniartoq	N	{–sersuiniartup, –tilersuiniartup}, {–sersuiniartut, –tilersuiniartut}
sillimma¦sertoq	N	{–sersup, –sertup, –tilersup, –tilertup}, {–sersut, –sertut, –tilersut, –tilertut}
sillimma¦siineq	N	{–siinerup, –tiliinerup}, {–siinerit, –tiliinerit}
sillimma¦siiniartoq	N	{–siiniartup, –tiliiniartup}, {–siiniartut, –tiliiniartut}
sillimma¦siinngitsoorneq	N	{–siinngitsoornerup, –tiliinngitsoornerup}, {–siinngitsoornerit, –tiliinngitsoornerit}
sillimma¦siisarfik	N	{–siisarfiup, –tiliisarfiup}, {–siisarfiit, –tiliisarfiit}
sillimma¦siisarneq	N	{–siisarnerup, –tiliisarnerup}, {–siisarnerit, –tiliisarnerit}
sillimma¦siisinnaatitaasoq	N	{–siisinnaatitaasup, –tiliisinnaatitaasup}, {–siisinnaatitaasut, –tiliisinnaatitaasut}
sillimmasiisitsisart¦oq	N	–up, –ut
sillimma¦siisitsisartoq	N	{–siisitsisartup, –tiliisitsisartup}, {–siisitsisartut, –tiliisitsisartut}
sillimma¦siisoq	N	{–siisup, –tiliisup}, {–siisut, –tiliisut}
sillimmasiissut	N	–ip, –it
sillimma¦siissut	N	{–siissutip, –tiliissutip}, {–siissutit, –tiliissutit}
sillimma¦siisussaaneq	N	{–siisussaanerup, –tiliisussaanerup}, {–siisussaanerit, –tiliisussaanerit}
sillimma¦siisussaatitaasoq	N	{–siisussaatitaasup, –tiliisussaatitaasup}, {–siisussaatitaasut, –tiliisussaatitaasut}
sillimmasiut	N	–ip, –it
sillimmat	N	–ip, –it
sillimmataavoq	V	(no generation)
sillimmatigaa	V	(no generation)
sillimmatissa¦q	N	–p, –t
sill¦ineq	N	–ernup, –ernit
sillineqarpoq	V	(no generation)
sillingerpaa	V	(no generation)
sillingiarpaa	V	(no generation)
silliniiarpaa	V	(no generation)
sillinippoq	V	(no generation)
sillisaasarpoq	V	(no generation)
sillisaavoq	V	(no generation)
sillisissa¦q	N	–p, –t
sillisissia¦q	N	–p, –t
sillisissiaqarpoq	V	(no generation)
sillit	N, pl.	-
silli¦t	N	–sip, –sit
silliusa¦q	N	–p, –t
siloqarajuppoq	V	(no generation)
silorsu¦aq	N	–up, –it
silu	N	–p, –t
siluguppaa	V	(no generation)
silugusimavaa	V	(no generation)
silugussivoq	V	(no generation)
silulia¦q	N	–p, –t
siluli¦aq	N	–ssap, –ssat
siluliaraa	V	(no generation)
siluligajuppoq	V	(no generation)
silulivoq	V	(no generation)
silullaqqippoq	V	(no generation)
siluppoq	V	(no generation)
silussimavoq	V	(no generation)
silutserpoq	V	(no generation)
silutsippaa	V	(no generation)
siluttaat	N	–ip, –it
siluttorpaa	V	(no generation)
siluttorpoq	V	(no generation)
siluttuut	N	–ip, –it
silutuuma¦soq	N	{–sup, –tup}, {–sut, –tut}
siluusaannarpoq	V	(no generation)
siluusarpoq	V	(no generation)
siluuvoq	V	(no generation)
simaart¦oq	N	–up, –ut
simaartuararpaalussuit	N, pl.	-
simaartuararpassuit	N, pl.	-
simeerpaa	V	(no generation)
simeerpoq	V	(no generation)
simeersit	N, pl.	-
simeersoorpoq	V	(no generation)
simernaveeqqut	N	–ip, –it
simerneeruppoq	V	(no generation)
simernerinnaavoq	V	(no generation)
simernil¦ik	N	{–iup, –lip, –lup}, –lit
simerpaa	V	(no generation)
simerpoq	V	(no generation)
simerseriarpoq	V	(no generation)
simerseriippoq	V	(no generation)
simerserpaa	V	(no generation)
simersia¦q	N	–p, –t
simersimavoq	V	(no generation)
simertippaa	V	(no generation)
simertita¦q	N	–p, –t
simert¦oq	N	–up, –ut
simer¦toq	N	{–sup, –tup}, {–sut, –tut}
simerukkiartorpoq	V	(no generation)
simerumaarnertuvoq	V	(no generation)
simeruppoq	V	(no generation)
simialiorpoq	V	(no generation)
simia¦q	N	–p, –t
simiarpaa	V	(no generation)
simiavoq	V	(no generation)
simi¦gaq	N	–kkap, –kkat
simiiaat	N	–ip, –it
simiiaataavoq	V	(no generation)
simi¦k	N	–up, –it
simintiliorpoq	V	(no generation)
simippaa	V	(no generation)
simissia¦q	N	–p, –t
simissivoq	V	(no generation)
simissorpaa	V	(no generation)
simissu¦aq	N	–up, –it
simiut¦aq	N	{–ap, –tap}, {–at, –tat}
simiutarsu¦aq	N	–up, –it
simiut¦taniippoq	V	{–aniinngilaq, –taniinngilaq}
simmarippianngilaq	V	(no generation)
simmarippoq	V	(no generation)
simmerpaa	V	(no generation)
simmiorpoq	V	(no generation)
simmiuppoq	V	(no generation)
simmiussimavoq	V	(no generation)
sinaagippoq	V	(no generation)
sinaagissivoq	V	(no generation)
sinaagissuuvoq	V	(no generation)
sinaakkuserpaa	V	(no generation)
sinaakku¦siussaq	N	{–siussap, –tiliussap}, {–siussat, –tiliussat}
sinaakkut	N	–ip, –it
sinaakkut	N, pl.	-
sinaakkutaavoq	V	(no generation)
sinaaliarpoq	V	(no generation)
sinaalippoq	V	(no generation)
sinaanii¦ppoq	V	–nngilaq
sinaanippoq	V	(no generation)
sinaappaa	V	(no generation)
sinaa¦q	N	–p, –t
sinaarpaluk	N	–up, –it
sinaarpalu¦k	N	–up, –it
sinaarpalunne¦q	N	–rup, –rit
sinaarpaluppoq	V	(no generation)
sinaarpoq	V	(no generation)
sinaarsarpaa	V	(no generation)
sinaarsuppoq	V	(no generation)
sinaasa¦q	N	–p, –t
sinaasiorpaa	V	(no generation)
sinaasiorpoq	V	(no generation)
sinaassivoq	V	(no generation)
sinarsueruppoq	V	(no generation)
sinarsugippoq	V	(no generation)
sinarsugiss¦oq	N	–up, –ut
sinarsugi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
sinarsuiarpaa	V	(no generation)
sinarsu¦k	N	–up, –it
sinarsul¦ik	N	{–iup, –lip, –lup}, –lit
sinarsulluppoq	V	(no generation)
sinarsullutt¦oq	N	–up, –ut
sinasserpoq	V	(no generation)
sinassersorpoq	V	(no generation)
sineerulluinnarpoq	V	(no generation)
sineeruppoq	V	(no generation)
sineerussuppaa	V	(no generation)
sineqanngilaq	V	(no generation)
sineqarpoq	V	(no generation)
sineqat	N	–ip, –it
sineqataavoq	V	(no generation)
sineqateqarpoq	V	(no generation)
sineqqaarpoq	V	(no generation)
sineqqajaalerpoq	V	(no generation)
sineqqippoq	V	(no generation)
sineqqunngilaa	V	(no generation)
sinequserpoq	V	(no generation)
sinereerpoq	V	(no generation)
sineriaavoq	V	(no generation)
sineri¦ak	N	{–ssap, –aap}, {–ssat, –aat}
sineriammiu	N	–p, –t
sineriassu¦aq	N	–up, –it
sinerpaa	V	(no generation)
sinerparterpoq	V	(no generation)
sinerparteruppaa	V	(no generation)
sinerpoq	V	(no generation)
sinersivoq	V	(no generation)
siners¦ooq	N	–uup, –uut
sinersoorpoq	V	(no generation)
sinersori¦aq	N	–ssap, –ssat
sinersorpaa	V	(no generation)
sinersorpoq	V	(no generation)
sinersortaannarpoq	V	(no generation)
sinersortaat	N	–ip, –it
siner¦sortaat	N	{–sortaat, –tortaat, –sortaatip}, –sortaatit
sinersu¦k	N	–up, –it
sinersuut	N	–ip, –it
sinersuut	N, pl.	-
siner¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
sinersuutaavoq	V	(no generation)
sinertuarpaa	V	(no generation)
sineruluppoq	V	(no generation)
sinerulutsippaa	V	(no generation)
singaallagaa	V	(no generation)
singaallagiinnarpaa	V	(no generation)
singaappaa	V	(no generation)
singangaarpoq	V	(no generation)
singangalaarpoq	V	(no generation)
singangavallaarpoq	V	(no generation)
singangavoq	V	(no generation)
singarna¦q	N	–p, –t
singarne¦q	N	–rup, –rit
singarneqarpoq	V	(no generation)
singarpaa	V	(no generation)
singarpoq	V	(no generation)
singartippaa	V	(no generation)
singartippoq	V	(no generation)
singartiterpaa	V	(no generation)
singartiterpoq	V	(no generation)
singartitersimas¦oq	N	–up, –ut
singartit¦igaq	N	{–ikkap, –sikkap}, {–ikkat, –sikkat}
singeerpaa	V	(no generation)
singeerpoq	V	(no generation)
singeersimavoq	V	(no generation)
singeeruppoq	V	(no generation)
singeeruttoorpoq	V	(no generation)
sing¦eq	N	–ip, –it
singerfi¦k	N	–up, –it
singerluarpoq	V	(no generation)
singerne¦q	N	–rup, –rit
singernequt	N	–ip, –it
singernerluppoq	V	(no generation)
singerniiarpoq	V	(no generation)
singernikippoq	V	(no generation)
singerniluppoq	V	(no generation)
singerpaa	V	(no generation)
singerpoq	V	(no generation)
singersorpoq	V	(no generation)
singippaa	V	(no generation)
singippoq	V	(no generation)
singissarpaa	V	(no generation)
singissart¦oq	N	–up, –ut
singi¦ssartoq	N	{–ssartup, –ttartup}, {–ssartut, –ttartut}
singissivoq	V	(no generation)
singissorpaa	V	(no generation)
singissuivoq	V	(no generation)
singitsivoq	V	(no generation)
singiuppaa	V	(no generation)
singoorpoq	V	(no generation)
singullorpoq	V	(no generation)
singullortippaa	V	(no generation)
singunnerluarpoq	V	(no generation)
singunnerpoq	V	(no generation)
singunnersimaannarpoq	V	(no generation)
singunniuppaa	V	(no generation)
singuvoq	V	(no generation)
sini	N	–p, –t
siniffi¦k	N	–up, –it
siniffiliorpoq	V	(no generation)
siniffissa¦q	N	–p, –t
siniinnalerne¦q	N	–rup, –rit
sin¦ik	N	{–iup, –ngup}, –iit
sinikasippoq	V	(no generation)
sinikataarpoq	V	(no generation)
sinikataartuarpoq	V	(no generation)
sinikataarutigaa	V	(no generation)
sinikkajuppoq	V	(no generation)
sinikkallassaaq	V	(no generation)
sinikkalu¦aq	N	–up, –it
sinikkiartoqqaarallarpoq	V	(no generation)
sinikkiartorsimagaluarpoq	V	(no generation)
sinikkumanngivippoq	V	(no generation)
sinikkumareerpoq	V	(no generation)
sinikkumassanngilaq	V	(no generation)
sinikkunnaassaaq	V	(no generation)
sinikkusukkunnaarpoq	V	(no generation)
sinikkusuleraluarpoq	V	(no generation)
sinikkusunnarpoq	V	(no generation)
sinikkusunnartarpoq	V	(no generation)
sinikkusunnguatsiarpoq	V	(no generation)
sinikkusuttuarpoq	V	(no generation)
sinikujoorpoq	V	(no generation)
sinikulaarpallaarpoq	V	(no generation)
sinilaarpoq	V	(no generation)
sinileraluarsimavoq	V	(no generation)
sinilerpoq	V	(no generation)
sinilersimagaluarpoq	V	(no generation)
sinilersimasaraaq	V	(no generation)
sinilersinnaanngilaq	V	(no generation)
sinilerumaarpoq	V	(no generation)
sinilerumavoq	V	(no generation)
sinilianngilaq	V	(no generation)
siniliinnarpoq	V	(no generation)
siniliinnartarpoq	V	(no generation)
siniliinnartarsimavoq	V	(no generation)
sinillattaaginnarpoq	V	(no generation)
sinillattaarpoq	V	(no generation)
sinillugaa	V	(no generation)
sinimisaarne¦q	N	–rup, –rit
sinimisaarpoq	V	(no generation)
siningaarpoq	V	(no generation)
siningajaarne¦q	N	–rup, –rit
siningajaarpoq	V	(no generation)
sininnart¦oq	N	–up, –ut
sininnaveerne¦q	N	–rup, –rit
sininngilaq	V	(no generation)
sininngilerpoq	V	(no generation)
sininnguanngilaq	V	(no generation)
sininnguatsiaraluarpoq	V	(no generation)
sininnguatsiarpoq	V	(no generation)
sininnia¦q	N	–p, –t
siniorappoq	V	(no generation)
sinippaarpoq	V	(no generation)
sinippaart¦oq	N	–up, –ut
sinippallaanngikkaluarpoq	V	(no generation)
sinippallaannguatsiarpoq	V	(no generation)
sinippallaaraluarpoq	V	(no generation)
sinippallaarpoq	V	(no generation)
sinippallaarujussuarpoq	V	(no generation)
sinippallaarunanngilaq	V	(no generation)
sinippoq	V	(no generation)
sinissaaleqivoq	V	(no generation)
sinissaarpoq	V	(no generation)
sinissaarsinnaanngilaq	V	(no generation)
sinissaarunne¦q	N	–rup, –rit
sinissaaruppoq	V	(no generation)
sinissaaruttaannarpoq	V	(no generation)
sinissaat	N	–ip, –it
sinissa¦q	N	–p, –t
sinissaqanngilaq	V	(no generation)
sinissaqarpoq	V	(no generation)
sinissu¦aq	N	–up, –it
sinissuataarpoq	V	(no generation)
sinitsiarpoq	V	(no generation)
sinitsiarsinnaavoq	V	(no generation)
sinitsippaa	V	(no generation)
sinitsitsine¦q	N	–rup, –rit
sinitsitsisart¦oq	N	–up, –ut
sinittarfi¦k	N	–up, –it
sinittarfimmii¦ppoq	V	–nngilaq
sinittarfiuvoq	V	(no generation)
sinittaria¦q	N	–p, –t
sinittari¦aq	N	–ssap, –ssat
sinittariaqassagaluarpoq	V	(no generation)
sinittariaqassanngilaq	V	(no generation)
sinittariarpoq	V	(no generation)
sinittoorpoq	V	(no generation)
sinitt¦oq	N	–up, –ut
siniuerpoq	V	(no generation)
siniuppaa	V	(no generation)
siniussivoq	V	(no generation)
sinnaarpaa	V	(no generation)
sinnakilaarpoq	V	(no generation)
sinnakilliorpoq	V	(no generation)
sinnakillivoq	V	(no generation)
sinnakippoq	V	(no generation)
sinnakisaarpoq	V	(no generation)
sinnarippoq	V	(no generation)
sinnarissaarpoq	V	(no generation)
sinnarissivoq	V	(no generation)
sinnarivippoq	V	(no generation)
sinnarliorne¦q	N	–rup, –rit
sinnarliorpoq	V	(no generation)
